"約定日時","取引区分","受渡日","約定番号","銘柄名","銘柄コード","限月","コールプット区分","権利行使価格","権利行使価格通貨","カバードワラント商品種別","売買区分","通貨","市場","口座","信用区分","約定数量","約定単価","コンバージョンレート","手数料","手数料消費税","建単価","新規手数料","新規手数料消費税","管理費","名義書換料","金利","貸株料","品貸料","前日分値洗","経過利子（円貨）","経過利子（外貨）","経過日数（外債）","所得税（外債）","地方税（外債）","金利・価格調整額（CFD）","配当金調整額（CFD）","売建単価（くりっく365）","買建単価（くりっく365）","円貨スワップ損益","外貨スワップ損益","約定金額（円貨）","約定金額（外貨）","決済金額（円貨）","決済金額（外貨）","実現損益","受渡金額（円貨）","備考"
"2023/05/04 03:13:23","CFD決済","2023/05/03","2501","金ブル2倍ETF","","","","","","","売","","","","","25","47.86","135.300","0","0","44.41","0","0","","","","","","","","","","","","-66","0","","","","","","","11669","86.25","11603","11603",""
"2023/05/04 03:24:02","CFD新規","2023/05/03","2519","金スポット","","","","","","","売","","","","","2","2021.9","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/05/04 04:02:49","CFD新規","2023/05/03","2520","金ベア2倍ETF","","","","","","","売","","","","","200","9.09","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/05/04 04:15:52","CFD新規","2023/05/03","2502","金スポット","","","","","","","売","","","","","4","2020.6","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/05/04 13:57:30","CFD決済","2023/05/04","2539","金スポット","","","","","","","買","","","","","2","2044.5","134.510","0","0","1981.6","0","0","","","","","","","","","","","","432","0","","","","","","","-16921","-125.80","-16489","-16489",""
"2023/05/04 13:57:34","CFD決済","2023/05/04","2521","金スポット","","","","","","","買","","","","","4","2044.4","134.510","0","0","2020.6","0","0","","","","","","","","","","","","576","0","","","","","","","-12805","-95.20","-12229","-12229",""
"2023/05/04 13:57:38","CFD決済","2023/05/04","2503","金スポット","","","","","","","買","","","","","2","2044.3","134.510","0","0","2021.9","0","0","","","","","","","","","","","","288","0","","","","","","","-6026","-44.80","-5738","-5738",""
"2023/05/06 02:37:52","CFD決済","2023/05/05","2540","金スポット","","","","","","","買","","","","","20","2015.2","134.850","0","0","1964.7","0","0","","","","","","","","","","","","29520","0","","","","","","","-136198","-1010.00","-106678","-106678",""
"2023/05/06 02:37:58","CFD決済","2023/05/05","2559","金ベア2倍ETF","","","","","","","買","","","","","300","9.09","134.850","0","0","10.97","0","0","","","","","","","","","","","","672","0","","","","","","","76055","564.00","76727","76727",""
"2023/05/06 02:37:58","CFD決済","2023/05/05","2560","金ベア2倍ETF","","","","","","","買","","","","","200","9.09","134.850","0","0","10.98","0","0","","","","","","","","","","","","448","0","","","","","","","50973","378.00","51421","51421",""
"2023/05/06 02:37:58","CFD決済","2023/05/05","2561","金ベア2倍ETF","","","","","","","買","","","","","200","9.09","134.850","0","0","9.09","0","0","","","","","","","","","","","","22","0","","","","","","","0","0.00","22","22",""
"2023/05/18 02:02:02","CFD新規","2023/05/17","2579","韓国株価指数ETF","","","","","","","売","","","","","300","60.49","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/05/18 02:03:10","CFD新規","2023/05/17","2599","中国ブル3倍ETF","","","","","","","売","","","","","80","40.22","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/05/18 02:10:36","CFD決済","2023/05/17","2580","マイクロソフト","","","","","","","売","","","","","60","312.94","137.500","0","0","280.68","0","0","","","","","","","","","","","","-27553","5007","","","","","","","266145","1935.60","243599","243599",""
"2023/05/18 02:13:48","CFD新規","2023/05/17","2619","新興国ブル3倍ETF","","","","","","","売","","","","","80","29.69","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/05/18 02:19:24","CFD新規","2023/05/17","2620","米国NQ100","","","","","","","買","","","","","5","13625.6","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/05/18 02:20:11","CFD決済","2023/05/17","2621","米国NQ100","","","","","","","売","","","","","2","13625.7","137.500","0","0","12255.7","0","0","","","","","","","","","","","","-34736","0","","","","","","","376750","2740.00","342014","342014",""
"2023/05/18 02:27:02","CFD新規","2023/05/17","2622","新興国ブル3倍ETF","","","","","","","売","","","","","60","29.75","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/05/18 02:28:00","CFD新規","2023/05/17","2639","米国NQ100","","","","","","","買","","","","","1","13646.1","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/05/18 02:37:05","CFD新規","2023/05/17","2600","南アフリカ株価指数ETF","","","","","","","売","","","","","100","39.4","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/05/18 02:38:23","CFD新規","2023/05/17","2581","インドネシア株価指数ETF","","","","","","","売","","","","","300","23.41","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/05/19 00:15:16","CFD新規","2023/05/18","2582","米国リート・不動産株ETF","","","","","","","売","","","","","100","82.65","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/05/19 10:32:52","CFD決済","2023/05/19","2640","米国NQ100","","","","","","","売","","","","","5","13919.8","138.400","0","0","13625.6","0","0","","","","","","","","","","","","0","0","","","","","","","203586","1471.00","203586","203586",""
"2023/05/19 10:32:52","CFD決済","2023/05/19","2641","米国NQ100","","","","","","","売","","","","","1","13919.8","138.400","0","0","13646.1","0","0","","","","","","","","","","","","0","0","","","","","","","37880","273.70","37880","37880",""
"2023/05/19 10:33:07","CFD新規","2023/05/19","2623","米国NQ100","","","","","","","買","","","","","6","13920.4","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/05/19 14:31:36","CFD決済","2023/05/19","2583","米国NQ100","","","","","","","売","","","","","3","13921.9","138.420","0","0","13920.4","0","0","","","","","","","","","","","","0","0","","","","","","","622","4.50","622","622",""
"2023/05/19 23:31:53","CFD新規","2023/05/19","2584","米国NQ100","","","","","","","買","","","","","3","13900.1","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/05/25 01:19:06","CFD決済","2023/05/24","2659","南アフリカ株価指数ETF","","","","","","","買","","","","","100","38.59","139.150","0","0","39.4","0","0","","","","","","","","","","","","210","0","","","","","","","11271","81.00","11481","11481",""
"2023/05/25 01:19:15","CFD決済","2023/05/24","2679","米国NQ100","","","","","","","売","","","","","3","13588.4","139.150","0","0","13920.4","0","0","","","","","","","","","","","","0","0","","","","","","","-138593","-996.00","-138593","-138593",""
"2023/05/25 01:19:15","CFD決済","2023/05/24","2680","米国NQ100","","","","","","","売","","","","","3","13588.4","139.150","0","0","13900.1","0","0","","","","","","","","","","","","0","0","","","","","","","-130119","-935.10","-130119","-130119",""
"2023/05/25 01:19:33","CFD決済","2023/05/24","2681","中国ブル3倍ETF","","","","","","","買","","","","","80","34.35","139.150","0","0","40.22","0","0","","","","","","","","","","","","163","0","","","","","","","65344","469.60","65507","65507",""
"2023/05/25 01:19:40","CFD決済","2023/05/24","2699","新興国ブル3倍ETF","","","","","","","買","","","","","80","28.32","139.150","0","0","29.69","0","0","","","","","","","","","","","","126","0","","","","","","","15250","109.60","15376","15376",""
"2023/05/25 01:19:40","CFD決済","2023/05/24","2700","新興国ブル3倍ETF","","","","","","","買","","","","","60","28.32","139.150","0","0","29.75","0","0","","","","","","","","","","","","93","0","","","","","","","11939","85.80","12032","12032",""
"2023/05/25 01:19:59","CFD決済","2023/05/24","2719","米国リート・不動産株ETF","","","","","","","買","","","","","100","80.92","139.150","0","0","82.65","0","0","","","","","","","","","","","","384","0","","","","","","","24072","173.00","24456","24456",""
"2023/05/25 01:20:44","CFD新規","2023/05/24","2660","米国NQ100","","","","","","","買","","","","","3","13588.9","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/05/25 01:23:03","CFD決済","2023/05/24","2682","マイクロソフト","","","","","","","売","","","","","80","312.33","139.150","0","0","259.23","0","0","","","","","","","","","","","","-70110","13193","","","","","","","591109","4248.00","534192","534192",""
"2023/05/25 01:23:03","CFD決済","2023/05/24","2683","マイクロソフト","","","","","","","売","","","","","180","312.33","139.150","0","0","262.41","0","0","","","","","","","","","","","","-156560","29684","","","","","","","1250346","8985.60","1123470","1123470",""
"2023/05/25 01:23:03","CFD決済","2023/05/24","2684","マイクロソフト","","","","","","","売","","","","","90","312.33","139.150","0","0","258.66","0","0","","","","","","","","","","","","-53491","7511","","","","","","","672136","4830.30","626156","626156",""
"2023/05/25 01:23:03","CFD決済","2023/05/24","2685","マイクロソフト","","","","","","","売","","","","","70","312.33","139.150","0","0","273.72","0","0","","","","","","","","","","","","-40581","5841","","","","","","","376080","2702.70","341340","341340",""
"2023/05/25 01:23:03","CFD決済","2023/05/24","2686","マイクロソフト","","","","","","","売","","","","","55","312.33","139.150","0","0","279.65","0","0","","","","","","","","","","","","-31461","4590","","","","","","","250108","1797.40","223237","223237",""
"2023/05/25 01:23:03","CFD決済","2023/05/24","2687","マイクロソフト","","","","","","","売","","","","","40","312.33","139.150","0","0","288.16","0","0","","","","","","","","","","","","-12477","3338","","","","","","","134530","966.80","125391","125391",""
"2023/05/25 01:23:07","CFD決済","2023/05/24","2720","インドネシア株価指数ETF","","","","","","","買","","","","","300","23.75","139.150","0","0","23.41","0","0","","","","","","","","","","","","378","0","","","","","","","-14193","-102.00","-13815","-13815",""
"2023/05/25 01:23:10","CFD決済","2023/05/24","2721","AMD","","","","","","","売","","","","","300","106.73","139.150","0","0","101.78","0","0","","","","","","","","","","","","-199971","0","","","","","","","206637","1485.00","6666","6666",""
"2023/05/25 01:23:14","CFD決済","2023/05/24","2688","韓国株価指数ETF","","","","","","","買","","","","","300","62.56","139.150","0","0","60.49","0","0","","","","","","","","","","","","1005","0","","","","","","","-86412","-621.00","-85407","-85407",""
"2023/05/25 01:23:18","CFD決済","2023/05/24","2661","米国NQ100","","","","","","","売","","","","","3","13579.8","139.150","0","0","13588.9","0","0","","","","","","","","","","","","0","0","","","","","","","-3798","-27.30","-3798","-3798",""
"2023/05/25 11:33:32","CFD新規","2023/05/25","2701","米国NQ100","","","","","","","買","","","","","3","13838.7","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/05/26 03:16:58","CFD新規","2023/05/25","2722","マイクロソフト","","","","","","","買","","","","","100","326.63","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/05/26 03:17:08","CFD新規","2023/05/25","2689","マイクロソフト","","","","","","","買","","","","","100","326.69","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/05/26 03:39:06","CFD新規","2023/05/25","2690","マイクロソフト","","","","","","","買","","","","","200","325.77","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/05/26 04:29:17","CFD決済","2023/05/25","2723","米国NQ100","","","","","","","売","","","","","3","14013.4","139.980","0","0","13838.7","0","0","","","","","","","","","","","","0","0","","","","","","","73363","524.10","73363","73363",""
"2023/05/26 04:29:48","CFD決済","2023/05/25","2662","マイクロソフト","","","","","","","売","","","","","100","325.88","139.980","0","0","326.63","0","0","","","","","","","","","","","","0","0","","","","","","","-10498","-75.00","-10498","-10498",""
"2023/05/26 04:29:48","CFD決済","2023/05/25","2663","マイクロソフト","","","","","","","売","","","","","100","325.88","139.980","0","0","326.69","0","0","","","","","","","","","","","","0","0","","","","","","","-11338","-81.00","-11338","-11338",""
"2023/05/26 04:29:48","CFD決済","2023/05/25","2664","マイクロソフト","","","","","","","売","","","","","200","325.88","139.980","0","0","325.77","0","0","","","","","","","","","","","","0","0","","","","","","","3079","22.00","3079","3079",""
"2023/05/26 04:30:54","CFD振替出金（証券口座へ）","2023/05/26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-12546678",""
"2023/05/26 18:18:15","CFD振替入金（証券口座より）","2023/05/29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6546678",""
"2023/05/26 18:18:33","CFD新規","2023/05/26","2665","米国NQ100","","","","","","","買","","","","","18","13980.5","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/05/29 13:19:17","CFD新規","2023/05/29","2739","米国NQ100","","","","","","","買","","","","","3","14392.1","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/06/16 00:49:05","CFD決済","2023/06/15","2759","米国NQ100","","","","","","","売","","","","","10","15289","140.670","0","0","13980.5","0","0","","","","","","","","","","","","-249920","0","","","","","","","1840666","13085.00","1590746","1590746",""
"2023/06/16 00:49:52","CFD新規","2023/06/15","2779","米国NQ100","","","","","","","買","","","","","16","15283.6","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/07/06 01:30:10","CFD決済","2023/07/05","2799","米国NQ100","","","","","","","売","","","","","8","15371.3","144.550","0","0","13980.5","0","0","","","","","","","","","","","","-199936","0","","","","","","","1608321","11126.40","1408385","1408385",""
"2023/07/06 01:30:14","CFD決済","2023/07/05","2819","米国NQ100","","","","","","","売","","","","","3","15372.4","144.550","0","0","14392.1","0","0","","","","","","","","","","","","-74976","0","","","","","","","425107","2940.90","350131","350131",""
"2023/07/21 03:50:15","CFD新規","2023/07/20","2839","中国ブル3倍ETF","","","","","","","売","","","","","1000","35.11","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/07/28 17:24:56","CFD振替入金（証券口座より）","2023/07/31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","700000",""
"2023/07/28 17:25:29","CFD新規","2023/07/28","2859","米国NQ100","","","","","","","買","","","","","4","15653.5","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/08/08 23:47:16","CFD決済","2023/08/08","2879","米国NQ100","","","","","","","売","","","","","4","15267.2","143.160","0","0","15653.5","0","0","","","","","","","","","","","","0","0","","","","","","","-221210","-1545.20","-221210","-221210",""
"2023/08/10 01:16:45","CFD決済","2023/08/09","2880","米国NQ100","","","","","","","売","","","","","16","15200.7","143.580","0","0","15283.6","0","0","","","","","","","","","","","","0","0","","","","","","","-190444","-1326.40","-190444","-190444",""
"2023/08/10 01:21:09","CFD新規","2023/08/09","2881","金スポット","","","","","","","売","","","","","200","1917.6","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/08/10 01:21:48","CFD新規","2023/08/09","2882","金ベア2倍ETF","","","","","","","売","","","","","1000","12.54","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/08/10 01:27:33","CFD決済","2023/08/09","2883","金スポット","","","","","","","買","","","","","75","1917.3","143.580","0","0","1917.6","0","0","","","","","","","","","","","","0","0","","","","","","","3230","22.50","3230","3230",""
"2023/08/10 01:29:05","CFD新規","2023/08/09","2899","金ベア2倍ETF","","","","","","","売","","","","","1000","12.55","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/08/10 01:32:47","CFD決済","2023/08/09","2884","金スポット","","","","","","","買","","","","","50","1917.8","143.580","0","0","1917.6","0","0","","","","","","","","","","","","0","0","","","","","","","-1435","-10.00","-1435","-1435",""
"2023/08/10 10:46:20","CFD新規","2023/08/10","2900","米国NQ100","","","","","","","買","","","","","5","15220.2","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/08/10 10:52:10","CFD決済","2023/08/10","2901","米国NQ100","","","","","","","売","","","","","5","15216.8","143.800","0","0","15220.2","0","0","","","","","","","","","","","","0","0","","","","","","","-2444","-17.00","-2444","-2444",""
"2023/08/10 22:36:42","CFD新規","2023/08/10","2902","AMD","","","","","","","買","","","","","300","113.22","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/08/18 22:30:00","CFDロスカット","2023/08/18","2919","AMD","","","","","","","売","","","","","300","102.08","145.630","0","0","113.22","0","0","","","","","","","","","","","","-8598","0","","","","","","","-486695","-3342.00","-495293","-495293",""
"2023/08/22 04:35:26","CFD決済","2023/08/21","2939","中国ブル3倍ETF","","","","","","","買","","","","","1000","28.8","146.100","0","0","35.11","0","0","","","","","","","","","","","","9950","0","","","","","","","921891","6310.00","931841","931841",""
"2023/08/22 04:36:46","CFD新規","2023/08/21","2940","AMD","","","","","","","買","","","","","500","108.54","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/08/22 04:38:11","CFD新規","2023/08/21","2959","NQ100ブル3倍ETF","","","","","","","売","","","","","500","38.19","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/08/22 04:42:01","CFD新規","2023/08/21","2979","NQ100ブル3倍ETF","","","","","","","売","","","","","501","38.27","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/08/22 04:42:34","CFD新規","2023/08/21","2941","AMD","","","","","","","買","","","","","200","108.65","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/08/22 04:44:26","CFD決済","2023/08/21","2942","NQ100ブル3倍ETF","","","","","","","買","","","","","501","38.36","146.100","0","0","38.27","0","0","","","","","","","","","","","","0","0","","","","","","","-6587","-45.09","-6587","-6587",""
"2023/08/22 04:44:46","CFD新規","2023/08/21","2980","中国ブル3倍ETF","","","","","","","売","","","","","500","28.54","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/09/01 22:30:00","CFDロスカット","2023/09/01","2999","NQ100ブル3倍ETF","","","","","","","買","","","","","500","43.26","144.740","0","0","38.19","0","0","","","","","","","","","","","","1965","0","","","","","","","-366915","-2535.00","-364950","-364950",""
"2023/09/02 05:13:10","CFD決済","2023/09/01","3000","金スポット","","","","","","","買","","","","","75","1940.7","146.150","0","0","1917.6","0","0","","","","","","","","","","","","77625","0","","","","","","","-253204","-1732.50","-175579","-175579",""
"2023/09/02 05:13:22","CFD新規","2023/09/01","3019","金スポット","","","","","","","売","","","","","75","1940.3","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/09/04 12:09:43","CFD新規","2023/09/04","3039","米国NQ100","","","","","","","買","","","","","3","15538.2","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/09/05 22:31:38","CFD決済","2023/09/05","3059","米国NQ100","","","","","","","売","","","","","3","15476.7","147.180","0","0","15538.2","0","0","","","","","","","","","","","","0","0","","","","","","","-27154","-184.50","-27154","-27154",""
"2023/09/07 00:24:01","CFD新規","2023/09/06","3079","中国ブル3倍ETF","","","","","","","売","","","","","100","33.46","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/09/22 04:53:27","CFD決済","2023/09/21","3099","金ベア2倍ETF","","","","","","","買","","","","","1000","12.94","147.520","0","0","12.54","0","0","","","","","","","","","","","","4970","-20181","","","","","","","-59008","-400.00","-74219","-74219",""
"2023/09/22 04:53:27","CFD決済","2023/09/21","3100","金ベア2倍ETF","","","","","","","買","","","","","1000","12.94","147.520","0","0","12.55","0","0","","","","","","","","","","","","4970","-20181","","","","","","","-57532","-390.00","-72743","-72743",""
"2023/09/22 04:53:30","CFD決済","2023/09/21","3101","金スポット","","","","","","","買","","","","","75","1920.2","147.520","0","0","1940.3","0","0","","","","","","","","","","","","62625","0","","","","","","","222386","1507.50","285011","285011",""
"2023/09/27 13:00:55","CFD振替出金（証券口座へ）","2023/09/27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3879000",""
"2023/10/03 23:46:32","CFD決済","2023/10/03","3119","中国ブル3倍ETF","","","","","","","買","","","","","500","26.62","149.900","0","0","28.54","0","0","","","","","","","","","","","","6140","-4823","","","","","","","143904","960.00","145221","145221",""
"2023/10/03 23:46:32","CFD決済","2023/10/03","3120","中国ブル3倍ETF","","","","","","","買","","","","","100","26.62","149.900","0","0","33.46","0","0","","","","","","","","","","","","756","-965","","","","","","","102531","684.00","102322","102322",""
"2023/11/01 23:07:02","CFD新規","2023/11/01","3139","マイクロソフト","","","","","","","買","","","","","100","344.01","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/11/03 00:24:45","CFD振替入金（証券口座より）","2023/11/06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3000000",""
"2023/11/03 00:26:02","CFD新規","2023/11/02","3159","AMD","","","","","","","買","","","","","500","108.39","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/11/03 00:26:08","CFD新規","2023/11/02","3179","AMD","","","","","","","買","","","","","500","108.37","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2023/11/21 05:32:08","CFD新規","2023/11/20","3199","マイクロソフト","","","","","","","買","","","","","58","378.55","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
